rank,node,importance,in_degree,out_degree,pagerank,clustering,community
1711,4319,0.042786487495334084,0,4,5.0487823458630175e-05,0.4166666666666667,3
1712,5769,0.042786487495334084,0,4,5.0487823458630175e-05,0.4166666666666667,1
1713,4840,0.042786487495334084,0,4,5.0487823458630175e-05,0.4166666666666667,4
1714,3725,0.042786487495334084,0,4,5.0487823458630175e-05,0.4166666666666667,4
1715,4885,0.042786487495334084,0,4,5.0487823458630175e-05,0.4166666666666667,3
1716,6380,0.042786487495334084,0,4,5.0487823458630175e-05,0.4166666666666667,1
1717,3610,0.042786487495334084,0,4,5.0487823458630175e-05,0.4166666666666667,4
1718,3513,0.042786487495334084,0,4,5.0487823458630175e-05,0.4166666666666667,4
1719,153,0.0427860322649324,18,1,0.00027520482618477877,0.13450292397660818,0
1720,3629,0.04274779072728744,21,4,0.00020851490972351386,0.15719063545150502,4
1721,849,0.042745450929095055,29,0,0.00028568015901428835,0.05665024630541872,0
1722,861,0.04274165700332805,25,16,0.0001380329550364934,0.15134803921568626,0
1723,38,0.0427319283204808,14,14,0.00016519399800671061,0.20822281167108753,0
1724,1382,0.04265725585647027,26,17,0.0002079703041060735,0.08748615725359911,0
1725,5650,0.04257790051813142,31,2,0.0002020841695340164,0.10037878787878787,3
1726,5132,0.04253186907021858,33,0,0.00011390359521944629,0.16003787878787878,3
1727,968,0.0425019520341878,33,5,0.00018335382755343003,0.09246088193456614,0
1728,232,0.042463946246487,22,23,0.0001967262550177801,0.10364004044489383,0
1729,928,0.042454584573941426,21,21,0.00020111922329503335,0.11233993015133877,0
1730,3001,0.04243587692635845,0,7,5.0487823458630175e-05,0.40476190476190477,4
1731,2345,0.042417296533256696,34,0,0.0001951239986709914,0.09001782531194295,0
1732,2977,0.04235506133625343,31,0,0.00019996358872735161,0.1053763440860215,4
1733,2178,0.04232678753563202,23,3,0.00011370716662024259,0.2153846153846154,0
1734,2253,0.0423249173103154,22,0,0.00019669077660991856,0.16666666666666666,0
1735,5499,0.04232247185070258,13,3,0.0003170352081390558,0.125,3
1736,2917,0.042319842886308724,30,2,0.00024219795517611492,0.07358870967741936,3
1737,1613,0.04225336352382716,25,15,0.0001962252782575016,0.10462130937098844,0
1738,963,0.04218914061830074,38,3,0.00018324171778045967,0.06219512195121951,0
1739,3554,0.04218901083263087,38,6,0.0001700004106741679,0.06395348837209303,3
1740,286,0.04209882250621802,19,0,0.0001736775777030509,0.20175438596491227,0
1741,2350,0.04208571381142817,22,0,0.00017100145392842065,0.18398268398268397,0
1742,798,0.04206893617240601,30,16,0.00015970874147398382,0.09516908212560386,0
1743,3050,0.04203928445241668,33,0,0.00020006046553895955,0.08901515151515152,4
1744,4088,0.042018846955393305,24,0,0.00010946821806872104,0.21739130434782608,4
1745,918,0.04200373899744149,26,17,0.0001708292630458711,0.10944444444444444,0
1746,5620,0.04199034774371918,34,7,0.00013590120393083696,0.11158536585365854,3
1747,6945,0.04192150396777036,24,18,0.0001167167132689659,0.16046511627906976,1
1748,4654,0.04191716206010812,15,2,0.000384548130438661,0.058823529411764705,3
1749,5406,0.041897756816533155,13,1,9.498330015110401e-05,0.2967032967032967,1
1750,650,0.041893162753805224,14,98,6.766389861048441e-05,0.039494851994852,0
1751,3547,0.04180624235634444,15,0,7.602867810449267e-05,0.3,4
1752,1569,0.04177904897864574,31,3,0.0002433507693254805,0.057932263814616754,0
1753,1628,0.041635998513324474,33,12,0.00010410725109988464,0.125,0
1754,1732,0.04159580446864075,22,18,0.00012737285531923338,0.16216216216216217,0
1755,2332,0.04157509502205439,24,36,0.00016325813264747596,0.07090395480225989,4
1756,1350,0.041567019774920305,0,117,5.0487823458630175e-05,0.08812260536398467,0
1757,1747,0.04155955374394959,24,3,0.0001252300952025256,0.19230769230769232,0
1758,4183,0.041508538461547374,10,0,0.00011493238470650055,0.3,4
1759,440,0.0415070856484979,16,8,0.00014712619954442322,0.21350364963503649,0
1760,2119,0.04148123794374647,22,5,0.00012102675901312879,0.2022792022792023,0
1761,2109,0.041461128859019106,22,47,0.00011115320219425027,0.09207161125319693,4
1762,2652,0.04143701585948263,17,0,0.00018157615010773353,0.20220588235294118,4
1763,226,0.041418691071466354,21,25,0.00018632856798393794,0.1021297192642788,0
1764,6198,0.041327294626562705,15,14,0.00011290975772676696,0.22772277227722773,1
1765,6078,0.041235503185565646,10,0,0.0001403399144075011,0.2777777777777778,3
1766,1518,0.04115904375690217,28,0,0.0001353251722216345,0.1626984126984127,0
1767,981,0.041101290993388,23,16,0.00011497276302777797,0.16576454668470908,0
1768,6047,0.041086240879677445,8,4,7.8369832552631e-05,0.32575757575757575,1
1769,7946,0.04108019400879566,36,0,0.0001796396295350097,0.07539682539682539,1
1770,4173,0.041074505533451454,28,0,0.00016525878686288648,0.1388888888888889,4
1771,3402,0.04105739396559035,0,122,5.0487823458630175e-05,0.0690285869123425,3
1772,2168,0.04102014786976357,22,3,0.00014266571829418736,0.18666666666666668,0
1773,4216,0.04100289968424066,14,1,0.0003621991215874128,0.0761904761904762,4
1774,4677,0.04100057153407757,14,0,0.00013567732100645344,0.25274725274725274,3
1775,5033,0.04093696028730934,9,0,0.00012690119844585652,0.2916666666666667,3
1776,5614,0.0409344575857267,30,7,0.00016754631834615832,0.10300751879699248,1
1777,405,0.04088066250512822,22,19,0.0002009935076687256,0.09573170731707317,0
1778,1597,0.04087594087560062,33,0,0.00013922469947483544,0.1240530303030303,0
1779,8237,0.04087518435809344,33,0,0.0002095738750750335,0.07007575757575757,1
1780,2195,0.04075721454708323,20,0,0.0002425364415155319,0.12894736842105264,0
1781,1160,0.040731107934380575,21,24,0.00011446487882341682,0.1531850353892821,0
1782,1218,0.04066631206628592,33,0,0.0001957419162465837,0.07859848484848485,0
1783,5173,0.04066449327462707,0,122,5.0487823458630175e-05,0.06509958000270966,1
1784,257,0.04066058473489476,25,8,0.00017660864590929976,0.12333965844402277,0
1785,2181,0.040609033584292756,28,2,0.00019359480302747116,0.10689655172413794,0
1786,1131,0.040602965884391495,34,0,0.00018425366268540156,0.08021390374331551,0
1787,1007,0.04053125493893045,31,0,0.00010891329069533513,0.15698924731182795,0
1788,3519,0.04052118327734229,0,48,5.0487823458630175e-05,0.2708333333333333,4
1789,1837,0.04042865655994663,23,28,0.00012092250361784584,0.12087912087912088,0
1790,6628,0.040418991039686075,19,0,0.00020132908721996997,0.16374269005847952,3
1791,2007,0.04037475737562054,12,0,0.00010871479258368608,0.2803030303030303,0
1792,5393,0.04035023550338131,20,0,0.00015147532849742765,0.19473684210526315,1
1793,3973,0.04032198425565629,18,33,0.00011951469018285906,0.13971742543171115,4
1794,2604,0.04030600275729966,28,0,0.0001517930052122494,0.14153439153439154,0
1795,938,0.040287850388889115,34,2,0.00017085063553237803,0.08174603174603175,1
1796,2575,0.04025369285556274,21,0,0.00020928491236233017,0.14285714285714285,0
1797,6589,0.04023727361957441,27,0,0.00011555324162278371,0.1752136752136752,3
1798,4073,0.04023451320252528,0,115,5.0487823458630175e-05,0.08039664378337147,3
1799,5592,0.040198529916136996,29,0,0.00019308555278576786,0.1022167487684729,3
1800,7512,0.04019789298431576,29,0,0.00016257678128270183,0.12561576354679804,1
1801,1100,0.040134272460082235,32,2,0.00014613625103918605,0.11229946524064172,4
1802,3922,0.040125697265325805,29,7,0.00017465390597946366,0.09603174603174604,3
1803,7874,0.04008975614202348,17,4,0.00015850037662681866,0.19523809523809524,1
1804,1865,0.040024019182452866,17,6,0.00020390291937558662,0.1541501976284585,1
1805,3324,0.039944152701856556,28,0,0.00011776494538831134,0.164021164021164,4
1806,1672,0.039940736547229974,27,0,0.00010797424210610842,0.17806267806267806,0
1807,147,0.03991251639646353,15,58,0.00014192049378810773,0.06813856109630757,0
1808,3616,0.03989508477881368,11,0,0.00015644392361199456,0.24545454545454545,4
1809,4645,0.03989332598428392,26,1,0.0002793784826844848,0.04985754985754986,3
1810,7306,0.03986774283721845,18,0,0.0003650206221874061,0.0392156862745098,1
1811,105,0.03974434746081231,21,3,0.00032596058462083317,0.03985507246376811,0
1812,6724,0.03970192457085237,5,0,6.899285738428932e-05,0.35,1
1813,5312,0.03967600696705517,7,9,8.930444308684011e-05,0.29583333333333334,3
1814,3446,0.03967106211063029,17,0,0.00010104997716889352,0.24632352941176472,4
1815,6803,0.03966830474939672,26,0,0.00014855679985222573,0.15076923076923077,3
1816,3921,0.039647934838104505,7,0,7.290029687544996e-05,0.3333333333333333,4
1817,7201,0.03961325521033304,10,0,0.00014816054112041133,0.25555555555555554,1
1818,1594,0.039584510136195315,0,114,5.0487823458630175e-05,0.07669616519174041,0
1819,6166,0.039574684988728334,34,0,0.00013948258938245586,0.10427807486631016,3
1820,3999,0.03956953422755448,5,2,0.00011272922103765451,0.30952380952380953,4
1821,1135,0.039471736696041676,0,115,5.0487823458630175e-05,0.07276887871853546,0
1822,447,0.039458627696120734,29,15,0.00013310820349363126,0.09883720930232558,0
1823,7086,0.03941916327907061,0,123,5.0487823458630175e-05,0.04984672797547648,1
1824,1221,0.0393582530641521,13,77,9.263371899632067e-05,0.0603448275862069,0
1825,406,0.03933632984648864,23,34,0.0001168294309571967,0.09629861982434128,0
1826,1857,0.039277167167653226,25,8,0.000174927175785529,0.11079545454545454,0
1827,1901,0.03926968128554233,29,1,0.00016074089606589342,0.11494252873563218,0
1828,1662,0.03923172221306461,33,6,0.0001283056555350225,0.09919028340080972,0
1829,913,0.039106953822046105,31,3,0.0001490298111338812,0.10357142857142858,0
1830,1556,0.03905512310891727,29,0,0.00012199624197826786,0.14532019704433496,0
1831,1652,0.039004560225151266,29,0,0.0001823380962302122,0.09852216748768473,0
1832,3849,0.038997296435671125,13,0,0.00012170263401517034,0.25,4
1833,556,0.03899165995699641,0,121,5.0487823458630175e-05,0.05117079889807163,0
1834,943,0.03897809758650803,20,30,0.0001409944562092328,0.10506950122649224,0
1835,5772,0.03894744587141776,19,15,0.00014997845456556276,0.14642857142857144,1
1836,130,0.03889381965374271,20,13,9.571900499208367e-05,0.1865530303030303,0
1837,695,0.038879999104532666,0,118,5.0487823458630175e-05,0.05845284658843981,0
1838,4678,0.038875182699491626,13,0,0.0001284666181779057,0.24358974358974358,3
1839,3319,0.03883425452836957,18,0,0.0001428197781250421,0.19934640522875818,4
1840,5177,0.038831817878888675,1,101,5.287747839271912e-05,0.09716559891283245,3
1841,5364,0.03879197675660025,6,0,7.029978856362546e-05,0.3333333333333333,3
1842,7040,0.03878141177310822,30,0,0.0001959150089471144,0.07931034482758621,1
1843,2340,0.03874927290720639,23,4,0.00022905440732703378,0.08831908831908832,0
1844,1791,0.038694491306402595,29,0,0.0001221112925789063,0.1416256157635468,0
1845,822,0.038663385869816866,16,11,0.000198646969887514,0.13714285714285715,0
1846,873,0.038655148075020795,27,5,0.0001720915750297699,0.10202020202020202,0
1847,4214,0.03863070797561279,0,9,5.0487823458630175e-05,0.3611111111111111,4
1848,7362,0.03853095650571171,17,8,9.906766827852001e-05,0.2140468227424749,1
1849,8124,0.0384921486231102,26,0,0.0001532794281965335,0.13538461538461538,1
1850,1043,0.03846576921881875,27,21,0.00015573827460601628,0.06787932564330079,0
1851,675,0.038423008734343685,25,1,0.00011918372261819618,0.1646153846153846,0
1852,5174,0.03834639790966779,0,6,5.0487823458630175e-05,0.36666666666666664,3
1853,5539,0.038342026057186174,34,0,0.00013154727129894298,0.09803921568627451,3
1854,611,0.03830700802797125,25,0,0.0002164090559846353,0.09166666666666666,0
1855,5980,0.038270143113948635,28,8,0.00015537452695282895,0.09603174603174604,3
1856,4049,0.038269700617669454,11,0,0.00024190663022113844,0.16363636363636364,4
1857,363,0.038186829357868,18,3,0.0002897276440484437,0.07177033492822966,0
1858,674,0.03817950261140074,15,16,7.988317167066462e-05,0.2159827213822894,0
1859,3376,0.038163068854067526,33,0,0.00015076860717838495,0.08806818181818182,4
1860,705,0.038158335686060314,20,28,7.56775781626783e-05,0.15258007117437722,0
1861,1649,0.038079944937732556,24,0,9.826870584777566e-05,0.18659420289855072,0
1862,1389,0.03804538843910278,28,0,0.00021888113061306814,0.06746031746031746,0
1863,391,0.03801755233672957,33,1,0.0001775340354606607,0.06327985739750445,0
1864,428,0.03800918524237925,22,0,0.00015736396959121953,0.15367965367965367,0
1865,524,0.03797884723367451,21,0,0.0003379138241721569,0.02142857142857143,0
1866,1375,0.03795721323059028,29,4,0.00015537221360944115,0.09753787878787878,0
1867,682,0.037882045985538425,26,3,0.00016119178894466224,0.11481481481481481,0
1868,691,0.037830675150807354,19,24,0.0001202255976214575,0.132890365448505,0
1869,1629,0.03782323584215243,18,0,9.130316191521153e-05,0.22875816993464052,0
1870,7669,0.03781863398778877,7,0,0.00014216217018168917,0.2619047619047619,1
1871,7593,0.03776215460656665,12,3,8.769411102401992e-05,0.2619047619047619,1
1872,1039,0.0377450251348925,24,6,0.00010397634895305467,0.16206896551724137,0
1873,6474,0.03768855399794422,26,1,0.00014294335453929235,0.13247863247863248,3
1874,4231,0.03766400626476187,17,1,0.00011117440118549282,0.21568627450980393,4
1875,2501,0.037617322191011875,26,0,0.0001639352451969713,0.11846153846153847,4
1876,488,0.0376059647566726,22,4,0.00010721356495180244,0.17692307692307693,0
1877,6772,0.03760037123176148,7,77,8.878839721807072e-05,0.08510332950631458,1
1878,1524,0.0375488390064596,23,4,0.00016141562360360193,0.1282051282051282,0
1879,150,0.03754355231972083,26,28,0.00013539492563036657,0.06123163051084675,0
1880,3785,0.03745897428403043,16,18,0.000123566086039232,0.16310160427807488,4
1881,2118,0.037402953580524465,0,113,5.0487823458630175e-05,0.05768015170670038,4
1882,6106,0.037371129072375525,4,0,6.889283132149876e-05,0.3333333333333333,3
1883,1490,0.03735027360302054,28,0,0.00010292007254096126,0.14947089947089948,0
1884,394,0.03726092930644264,19,0,0.00019827780228349855,0.13450292397660818,0
1885,6982,0.037237437732298116,18,0,0.00014756407191011527,0.17973856209150327,1
1886,839,0.03716819950009937,10,0,0.00011628939315372558,0.25555555555555554,0
1887,3555,0.03712790672137388,13,14,0.00014372998179892175,0.1752136752136752,4
1888,5850,0.037120675670566566,20,0,0.00024658808515083224,0.08947368421052632,3
1889,1820,0.037093596610060495,0,90,5.0487823458630175e-05,0.11897627965043696,4
1890,1038,0.03706442323727109,13,6,0.00011124921969440083,0.22189349112426035,0
1891,7647,0.036987795521470496,25,4,0.00015481156489755184,0.1145320197044335,1
1892,2121,0.03697812129500228,11,1,6.934750717927214e-05,0.2803030303030303,0
1893,2165,0.036927409501262075,32,0,0.00013055647907352013,0.09778225806451613,0
1894,4879,0.036898279361314304,17,28,0.00010390468542081546,0.13801820020222447,1
1895,7231,0.03687943631989179,0,101,5.0487823458630175e-05,0.08603960396039603,1
1896,8122,0.03686954886670048,26,0,0.00010204831742756234,0.15846153846153846,1
1897,6494,0.03684973334959476,0,101,5.0487823458630175e-05,0.08574257425742575,1
1898,7921,0.03680444919391911,24,0,0.00020443558670519337,0.09239130434782608,1
1899,2409,0.03680050502286038,16,0,0.0002086088618223289,0.14166666666666666,0
1900,3538,0.03672987786176768,21,2,0.00012072478486155886,0.16996047430830039,4
1901,5837,0.036650454346212925,26,1,0.00014983690611437676,0.1168091168091168,3
1902,1220,0.036617620909070975,13,0,0.00011575089983039786,0.23076923076923078,0
1903,866,0.03660829654092747,17,0,8.988055813386868e-05,0.22426470588235295,0
1904,627,0.036560267579366604,15,0,0.0001255828729472473,0.20952380952380953,0
1905,362,0.03655568715325888,11,1,0.00022867685064903147,0.15384615384615385,0
1906,4265,0.03653632990426458,3,0,6.656812811986054e-05,0.3333333333333333,4
1907,302,0.036500993609831466,24,13,0.00017448484875268083,0.07593984962406015,0
1908,273,0.03640075511483909,13,7,0.00011576263040134176,0.20899470899470898,0
1909,3839,0.03639977603583426,0,5,5.0487823458630175e-05,0.35,4
1910,1457,0.03639977603583426,0,5,5.0487823458630175e-05,0.35,3
1911,6911,0.03639977603583426,0,5,5.0487823458630175e-05,0.35,1
1912,4626,0.03639977603583426,0,5,5.0487823458630175e-05,0.35,3
1913,6867,0.03639977603583426,0,5,5.0487823458630175e-05,0.35,1
1914,7928,0.036376605496277276,18,3,0.0002820947585713293,0.05952380952380952,1
1915,589,0.03636961515499357,18,0,0.0002171879444174545,0.11764705882352941,0
1916,1396,0.036369571137824894,29,0,0.00011588542160906109,0.12315270935960591,0
1917,932,0.03636810358879512,27,1,0.00014675114282338645,0.10978835978835978,0
1918,725,0.036335142334638255,18,6,0.0001167782400732048,0.17753623188405798,0
1919,681,0.03631061034344486,23,0,0.00013120509863560797,0.15019762845849802,0
1920,6225,0.03628174897884101,4,0,5.469283006685157e-05,0.3333333333333333,3
1921,168,0.036256599937433215,24,9,0.00011824328109330082,0.1278409090909091,0
1922,6619,0.036228859095763497,0,104,5.0487823458630175e-05,0.07113517550410754,1
1923,3772,0.036196620590081,26,1,0.00013835072550093564,0.12108262108262108,4
1924,1884,0.03616048608304324,22,0,0.00015583761195845993,0.13636363636363635,0
1925,6620,0.03611063557554027,0,93,5.0487823458630175e-05,0.10074801309022909,1
1926,788,0.03610712551478489,0,113,5.0487823458630175e-05,0.044721871049304675,0
1927,6010,0.03610263022663434,3,0,6.091487999917197e-05,0.3333333333333333,3
1928,4550,0.03606490644842976,3,100,5.76676015917185e-05,0.05549209975252237,3
1929,5882,0.03606375639802877,3,0,6.040816207927591e-05,0.3333333333333333,4
1930,8073,0.03598194775176885,22,0,0.0001930101861082026,0.10606060606060606,1
1931,5387,0.03596226970696503,15,1,0.00024060873729815635,0.1125,3
1932,3875,0.035947635792573755,7,0,0.00011777382595071007,0.2619047619047619,4
1933,607,0.03593998585517266,12,0,0.00014965734898887524,0.20454545454545456,0
1934,6054,0.03593609121890242,3,0,5.874405446933501e-05,0.3333333333333333,3
1935,4070,0.035841612762105485,0,111,5.0487823458630175e-05,0.047665847665847666,3
1936,7730,0.03580075601982438,6,0,0.00011820899594275202,0.26666666666666666,1
1937,3880,0.035782630830726705,3,0,5.674370792585857e-05,0.3333333333333333,4
1938,6942,0.0357705864367864,10,0,9.807159445303103e-05,0.25555555555555554,1
1939,5630,0.035757157633603036,19,36,8.419302147104879e-05,0.10620364126770061,3
1940,1961,0.03572659262332731,18,5,0.00021768474300869884,0.09683794466403162,4
1941,6027,0.03571014719255071,7,0,8.364261184486631e-05,0.2857142857142857,3
1942,6162,0.03569788855298823,6,0,7.341833383756052e-05,0.3,1
1943,1678,0.03562515865481482,16,3,9.096834496173671e-05,0.21176470588235294,0
1944,4218,0.03559417356797963,22,0,0.00022745538403190482,0.07575757575757576,1
1945,5500,0.03559324268608507,24,1,0.00016856303141997973,0.105,1
1946,4211,0.035591402753895336,10,65,7.656987324373429e-05,0.08828828828828829,3
1947,7493,0.035574687415771696,7,4,0.00026195774335569525,0.13636363636363635,1
1948,936,0.03556630923578859,24,0,0.00010564745073975372,0.15579710144927536,0
1949,2473,0.03551728239758052,0,103,5.0487823458630175e-05,0.06681896059394632,4
1950,6924,0.03541484662946646,13,16,0.00017714723289244985,0.1268472906403941,1
1951,2479,0.035398741090140295,26,0,0.00020119355374055044,0.06769230769230769,0
